Store,Dept,Date,Weekly_Pred,IsHoliday
19.0,14.0,2012-10-26,16721.08830356598,False
19.0,16.0,2012-09-07,17649.86534500122,True
19.0,16.0,2012-09-14,13133.146755218506,False
19.0,16.0,2012-09-21,12022.608724594116,False
19.0,16.0,2012-09-28,10813.139892578125,False
19.0,16.0,2012-10-05,8427.607082366943,False
19.0,16.0,2012-10-12,9642.31057548523,False
19.0,16.0,2012-10-19,7107.912891387939,False
19.0,16.0,2012-10-26,7391.403747558594,False
19.0,17.0,2012-09-07,19058.490442276,True
19.0,17.0,2012-09-14,15048.717512130737,False
19.0,17.0,2012-09-21,15154.701900959015,False
19.0,17.0,2012-09-28,14843.978922843933,False
19.0,17.0,2012-10-05,17540.254837989807,False
19.0,17.0,2012-10-12,15374.647344589233,False
19.0,17.0,2012-10-19,16612.752015590668,False
19.0,17.0,2012-10-26,15599.078206539154,False
19.0,18.0,2012-09-07,194.59259140491486,True
19.0,18.0,2012-09-14,2744.016633749008,False
19.0,18.0,2012-09-21,6565.783419132233,False
19.0,18.0,2012-09-28,8568.758020997047,False
19.0,18.0,2012-10-05,10721.223091244698,False
19.0,18.0,2012-10-12,11666.955303907394,False
19.0,18.0,2012-10-19,13933.968612909317,False
19.0,18.0,2012-10-26,26898.296453356743,False
19.0,20.0,2012-09-07,6607.333675742149,True
19.0,20.0,2012-09-14,5966.89703142643,False
19.0,20.0,2012-09-21,5648.862302541733,False
19.0,20.0,2012-09-28,6222.731011867523,False
19.0,20.0,2012-10-05,6934.687607765198,False
19.0,20.0,2012-10-12,6015.210821032524,False
19.0,20.0,2012-10-19,5976.847394943237,False
19.0,20.0,2012-10-26,5641.520017623901,False
19.0,21.0,2012-09-07,6807.038310050964,True
19.0,21.0,2012-09-14,6339.0180497169495,False
19.0,21.0,2012-09-21,6026.868017435074,False
19.0,21.0,2012-09-28,6218.118663549423,False
19.0,21.0,2012-10-05,6574.431764364243,False
19.0,21.0,2012-10-12,6510.472855091095,False
19.0,21.0,2012-10-19,6362.552593946457,False
19.0,21.0,2012-10-26,6455.7324504852295,False
19.0,22.0,2012-09-07,13534.666800498962,True
19.0,22.0,2012-09-14,12340.693407535553,False
19.0,22.0,2012-09-21,11667.397280454636,False
19.0,22.0,2012-09-28,11587.747365474701,False
19.0,22.0,2012-10-05,13380.829545497894,False
19.0,22.0,2012-10-12,11319.155143022537,False
19.0,22.0,2012-10-19,12348.484744310379,False
19.0,22.0,2012-10-26,10687.925830841064,False
19.0,23.0,2012-09-07,30274.515234947205,True
19.0,23.0,2012-09-14,26455.99954891205,False
19.0,23.0,2012-09-21,26138.278336524963,False
19.0,23.0,2012-09-28,25330.77062034607,False
19.0,23.0,2012-10-05,31995.96194934845,False
19.0,23.0,2012-10-12,27216.894709587097,False
19.0,23.0,2012-10-19,30543.10136127472,False
19.0,23.0,2012-10-26,31776.089071273804,False
19.0,24.0,2012-09-07,11198.601654291153,True
19.0,24.0,2012-09-14,5259.102876186371,False
19.0,24.0,2012-09-21,4265.587997674942,False
19.0,24.0,2012-09-28,4162.524518251419,False
19.0,24.0,2012-10-05,5888.712708711624,False
19.0,24.0,2012-10-12,4371.118530035019,False
19.0,24.0,2012-10-19,5348.79093503952,False
19.0,24.0,2012-10-26,5263.683703660965,False
19.0,25.0,2012-09-07,14024.136698961258,True
19.0,25.0,2012-09-14,11556.97994619608,False
19.0,25.0,2012-09-21,10829.626951813698,False
19.0,25.0,2012-09-28,12183.055046498775,False
19.0,25.0,2012-10-05,14576.907372117043,False
19.0,25.0,2012-10-12,11849.86478728056,False
19.0,25.0,2012-10-19,13963.99668675661,False
19.0,25.0,2012-10-26,12919.81902372837,False
19.0,26.0,2012-09-07,8834.416330814362,True
19.0,26.0,2012-09-14,8739.38675737381,False
19.0,26.0,2012-09-21,8636.04219341278,False
19.0,26.0,2012-09-28,8411.51632809639,False
19.0,26.0,2012-10-05,9405.240934371948,False
19.0,26.0,2012-10-12,8655.013370275497,False
19.0,26.0,2012-10-19,9021.441860437393,False
19.0,26.0,2012-10-26,8434.356266498566,False
19.0,27.0,2012-09-07,2500.051229119301,True
19.0,27.0,2012-09-14,1883.184134364128,False
19.0,27.0,2012-09-21,2004.4333436489105,False
19.0,27.0,2012-09-28,1972.6317477822304,False
19.0,27.0,2012-10-05,2786.1393666267395,False
19.0,27.0,2012-10-12,2594.9123725891113,False
19.0,27.0,2012-10-19,2938.958067715168,False
19.0,27.0,2012-10-26,3085.748919606209,False
19.0,28.0,2012-09-07,601.9141653776169,True
19.0,28.0,2012-09-14,781.2474054694176,False
19.0,28.0,2012-09-21,858.0857737064362,False
19.0,28.0,2012-09-28,906.1381862163544,False
19.0,28.0,2012-10-05,1109.295830130577,False
19.0,28.0,2012-10-12,1083.7863430380821,False
19.0,28.0,2012-10-19,1402.2001820802689,False
19.0,28.0,2012-10-26,2012.4194108247757,False
19.0,29.0,2012-09-07,5284.257115840912,True
19.0,29.0,2012-09-14,4808.856347858906,False
19.0,29.0,2012-09-21,4731.593752384186,False
19.0,29.0,2012-09-28,4568.428491353989,False
19.0,29.0,2012-10-05,5286.694730520248,False
19.0,29.0,2012-10-12,4909.1486402750015,False
19.0,29.0,2012-10-19,5317.200678706169,False
19.0,29.0,2012-10-26,5574.835345029831,False
19.0,30.0,2012-09-07,4516.540790855885,True
19.0,30.0,2012-09-14,3026.0020682811737,False
19.0,30.0,2012-09-21,2892.9631776213646,False
19.0,30.0,2012-09-28,2560.511356294155,False
19.0,30.0,2012-10-05,2950.650612413883,False
19.0,30.0,2012-10-12,2606.53755569458,False
19.0,30.0,2012-10-19,2676.5208538770676,False
19.0,30.0,2012-10-26,2972.387892484665,False
19.0,31.0,2012-09-07,6347.600353777409,True
19.0,31.0,2012-09-14,2480.080599784851,False
19.0,31.0,2012-09-21,2120.200640320778,False
19.0,31.0,2012-09-28,2575.427086651325,False
19.0,31.0,2012-10-05,2706.4144716262817,False
19.0,31.0,2012-10-12,2446.1020771861076,False
19.0,31.0,2012-10-19,2754.592374265194,False
19.0,31.0,2012-10-26,2824.491709589958,False
19.0,32.0,2012-09-07,6268.163762331009,True
19.0,32.0,2012-09-14,5769.917684793472,False
19.0,32.0,2012-09-21,5188.3443331718445,False
19.0,32.0,2012-09-28,5694.367341995239,False
19.0,32.0,2012-10-05,5685.822639942169,False
19.0,32.0,2012-10-12,5182.676775217056,False
19.0,32.0,2012-10-19,5404.613762140274,False
19.0,32.0,2012-10-26,5461.371272087097,False
19.0,33.0,2012-09-07,10446.912965774536,True
19.0,33.0,2012-09-14,5959.69747543335,False
19.0,33.0,2012-09-21,4959.374713182449,False
19.0,33.0,2012-09-28,4040.8210220336914,False
19.0,33.0,2012-10-05,6007.464419603348,False
19.0,33.0,2012-10-12,4822.234884023666,False
19.0,33.0,2012-10-19,5743.630068778992,False
19.0,33.0,2012-10-26,6456.508928537369,False
19.0,34.0,2012-09-07,16672.57323074341,True
19.0,34.0,2012-09-14,15399.65156173706,False
19.0,34.0,2012-09-21,15943.846667289734,False
19.0,34.0,2012-09-28,15404.499757766724,False
19.0,34.0,2012-10-05,16994.96576309204,False
19.0,34.0,2012-10-12,14385.269041061401,False
19.0,34.0,2012-10-19,15916.958457946777,False
19.0,34.0,2012-10-26,16152.792252540588,False
19.0,35.0,2012-09-07,3903.5833743810654,True
19.0,35.0,2012-09-14,3515.31938457489,False
19.0,35.0,2012-09-21,3508.5671401023865,False
19.0,35.0,2012-09-28,3427.514610528946,False
19.0,35.0,2012-10-05,4032.9056710004807,False
19.0,35.0,2012-10-12,3654.4267770051956,False
19.0,35.0,2012-10-19,3714.842302083969,False
19.0,35.0,2012-10-26,3372.249797105789,False
19.0,36.0,2012-09-07,861.3999446630478,True
19.0,36.0,2012-09-14,1104.568040549755,False
19.0,36.0,2012-09-21,1194.5675938725471,False
19.0,36.0,2012-09-28,1093.974286019802,False
19.0,36.0,2012-10-05,1679.9287914037704,False
19.0,36.0,2012-10-12,1496.2005549669266,False
19.0,36.0,2012-10-19,1827.489528298378,False
19.0,36.0,2012-10-26,1851.1942910552025,False
19.0,37.0,2012-09-07,2523.2046408057213,True
19.0,37.0,2012-09-14,2632.755461513996,False
19.0,37.0,2012-09-21,2592.286915242672,False
19.0,37.0,2012-09-28,2673.4959658384323,False
19.0,37.0,2012-10-05,2789.3432071208954,False
19.0,37.0,2012-10-12,2795.7661489248276,False
19.0,37.0,2012-10-19,2862.64323836565,False
19.0,37.0,2012-10-26,3143.8187307715416,False
19.0,38.0,2012-09-07,70614.57844734192,True
19.0,38.0,2012-09-14,72410.88150596619,False
19.0,38.0,2012-09-21,70510.72201871872,False
19.0,38.0,2012-09-28,78454.2169213295,False
19.0,38.0,2012-10-05,74620.50534105301,False
19.0,38.0,2012-10-12,70629.91885137558,False
19.0,38.0,2012-10-19,70594.97372531891,False
19.0,38.0,2012-10-26,70377.06807231903,False
19.0,40.0,2012-09-07,54918.87657928467,True
19.0,40.0,2012-09-14,54528.020000457764,False
19.0,40.0,2012-09-21,54457.44702339172,False
19.0,40.0,2012-09-28,55279.05548095703,False
19.0,40.0,2012-10-05,57477.5840511322,False
19.0,40.0,2012-10-12,53612.3375415802,False
19.0,40.0,2012-10-19,54945.57611274719,False
19.0,40.0,2012-10-26,52976.697704315186,False
19.0,41.0,2012-09-07,5722.4029712677,True
19.0,41.0,2012-09-14,5889.250080108643,False
19.0,41.0,2012-09-21,5852.84282207489,False
19.0,41.0,2012-09-28,5245.21654343605,False
19.0,41.0,2012-10-05,5552.39693403244,False
19.0,41.0,2012-10-12,4858.848858833313,False
19.0,41.0,2012-10-19,5020.253766536713,False
19.0,41.0,2012-10-26,4771.033747673035,False
19.0,42.0,2012-09-07,7481.001286447048,True
19.0,42.0,2012-09-14,6785.010275959969,False
19.0,42.0,2012-09-21,6826.046326756477,False
19.0,42.0,2012-09-28,7079.414070665836,False
19.0,42.0,2012-10-05,7379.621785640717,False
19.0,42.0,2012-10-12,7282.879966020584,False
19.0,42.0,2012-10-19,7262.105168759823,False
19.0,42.0,2012-10-26,7233.691304504871,False
19.0,44.0,2012-09-07,5662.27279561758,True
19.0,44.0,2012-09-14,5769.208190202713,False
19.0,44.0,2012-09-21,5845.421699523926,False
19.0,44.0,2012-09-28,6299.120775282383,False
19.0,44.0,2012-10-05,6243.3205615878105,False
19.0,44.0,2012-10-12,5747.000291109085,False
19.0,44.0,2012-10-19,6254.651918053627,False
19.0,44.0,2012-10-26,6774.490202903748,False
19.0,46.0,2012-09-07,18743.06242275238,True
19.0,46.0,2012-09-14,18053.91128396988,False
19.0,46.0,2012-09-21,17792.087252378464,False
19.0,46.0,2012-09-28,18114.418479442596,False
19.0,46.0,2012-10-05,19017.470908403397,False
19.0,46.0,2012-10-12,18437.583709716797,False
19.0,46.0,2012-10-19,18643.534831047058,False
19.0,46.0,2012-10-26,18919.928532361984,False
19.0,47.0,2012-10-05,22.824474472552538,False
19.0,47.0,2012-10-26,43.60208344087005,False
19.0,49.0,2012-09-07,4467.6966035068035,True
19.0,49.0,2012-09-14,4785.438414931297,False
19.0,49.0,2012-09-21,4561.59947681427,False
19.0,49.0,2012-09-28,4803.548217087984,False
19.0,49.0,2012-10-05,4824.891208708286,False
19.0,49.0,2012-10-12,4745.457910299301,False
19.0,49.0,2012-10-19,4942.586912125349,False
19.0,49.0,2012-10-26,4993.342188298702,False
19.0,50.0,2012-09-07,878.6957577615976,True
19.0,50.0,2012-09-14,1048.2349915206432,False
19.0,50.0,2012-09-21,920.7997383922338,False
19.0,50.0,2012-09-28,902.2776198089123,False
19.0,50.0,2012-10-05,909.6925229877234,False
19.0,50.0,2012-10-12,912.0060727447271,False
19.0,50.0,2012-10-19,911.6054671555758,False
19.0,50.0,2012-10-26,873.6103024929762,False
19.0,52.0,2012-09-07,1611.0527330227196,True
19.0,52.0,2012-09-14,1626.0334892347455,False
19.0,52.0,2012-09-21,1761.9704789295793,False
19.0,52.0,2012-09-28,1624.7838082909584,False
19.0,52.0,2012-10-05,1865.3286159932613,False
19.0,52.0,2012-10-12,1745.9006409533322,False
19.0,52.0,2012-10-19,1735.2099564410746,False
19.0,52.0,2012-10-26,1917.147893872112,False
19.0,54.0,2012-09-07,40.61560845375061,True
19.0,54.0,2012-09-14,-18.003975450992584,False
19.0,54.0,2012-09-21,-63.85722741484642,False
19.0,54.0,2012-10-26,-24.569739371538162,False
19.0,55.0,2012-09-07,6570.939458847046,True
19.0,55.0,2012-09-14,8776.715746879578,False
19.0,55.0,2012-09-21,7188.931248188019,False
19.0,55.0,2012-09-28,6031.87802028656,False
19.0,55.0,2012-10-05,7439.994162082672,False
19.0,55.0,2012-10-12,7151.313976764679,False
19.0,55.0,2012-10-19,8647.543509483337,False
19.0,55.0,2012-10-26,11905.988842964172,False
19.0,56.0,2012-09-07,3340.800983309746,True
19.0,56.0,2012-09-14,3300.3959991931915,False
19.0,56.0,2012-09-21,3386.4276243448257,False
19.0,56.0,2012-09-28,3054.264804124832,False
19.0,56.0,2012-10-05,2488.111756801605,False
19.0,56.0,2012-10-12,2405.945445537567,False
19.0,56.0,2012-10-19,956.5642305612564,False
19.0,56.0,2012-10-26,652.0621259212494,False
19.0,58.0,2012-09-07,3036.613231241703,True
19.0,58.0,2012-09-14,2705.99829775095,False
19.0,58.0,2012-09-21,3100.197269797325,False
19.0,58.0,2012-09-28,2573.9160727262497,False
19.0,58.0,2012-10-05,2852.773701131344,False
19.0,58.0,2012-10-12,2653.2568439245224,False
19.0,58.0,2012-10-19,3106.2468460798264,False
19.0,58.0,2012-10-26,2619.871163249016,False
19.0,59.0,2012-09-07,194.35702633857727,True
19.0,59.0,2012-09-14,171.2458529472351,False
19.0,59.0,2012-09-21,202.32541179656982,False
19.0,59.0,2012-09-28,191.83924412727356,False
19.0,59.0,2012-10-05,158.22611892223358,False
19.0,59.0,2012-10-12,149.5346851348877,False
19.0,59.0,2012-10-19,195.04026639461517,False
19.0,59.0,2012-10-26,272.24742341041565,False
19.0,60.0,2012-09-07,462.55267746560276,True
19.0,60.0,2012-09-14,447.7572225499898,False
19.0,60.0,2012-09-21,467.358147662133,False
19.0,60.0,2012-09-28,468.3740444574505,False
19.0,60.0,2012-10-05,513.7037349473685,False
19.0,60.0,2012-10-12,427.23174717463553,False
19.0,60.0,2012-10-19,432.3529190979898,False
19.0,60.0,2012-10-26,452.53187376633286,False
19.0,67.0,2012-09-07,11581.398355484009,True
19.0,67.0,2012-09-14,11301.586964607239,False
19.0,67.0,2012-09-21,11135.604775428772,False
19.0,67.0,2012-09-28,10880.444453239441,False
19.0,67.0,2012-10-05,11866.852624893188,False
19.0,67.0,2012-10-12,12063.41464471817,False
19.0,67.0,2012-10-19,11965.251108169556,False
19.0,67.0,2012-10-26,12628.484983921051,False
19.0,71.0,2012-09-07,7823.599227190018,True
19.0,71.0,2012-09-14,6304.260260462761,False
19.0,71.0,2012-09-21,5833.229829549789,False
19.0,71.0,2012-09-28,5301.222067594528,False
19.0,71.0,2012-10-05,5041.4169092178345,False
19.0,71.0,2012-10-12,3919.958033323288,False
19.0,71.0,2012-10-19,5060.867331981659,False
19.0,71.0,2012-10-26,4637.602239251137,False
19.0,72.0,2012-09-07,67275.82735961676,True
19.0,72.0,2012-09-14,61740.55194962025,False
19.0,72.0,2012-09-21,53576.11610066891,False
19.0,72.0,2012-09-28,51817.024922430515,False
19.0,72.0,2012-10-05,53090.66032856703,False
19.0,72.0,2012-10-12,49344.679258883,False
19.0,72.0,2012-10-19,61502.3085129261,False
19.0,72.0,2012-10-26,59464.145518898964,False
19.0,74.0,2012-09-07,22668.548882484436,True
19.0,74.0,2012-09-14,19734.681781053543,False
19.0,74.0,2012-09-21,17468.715921878815,False
19.0,74.0,2012-09-28,17116.844460248947,False
19.0,74.0,2012-10-05,18827.77529811859,False
19.0,74.0,2012-10-12,17204.81910085678,False
19.0,74.0,2012-10-19,17115.367873191833,False
19.0,74.0,2012-10-26,15475.25166130066,False
19.0,79.0,2012-09-07,20241.146633535624,True
19.0,79.0,2012-09-14,19043.36061888933,False
19.0,79.0,2012-09-21,19212.65624794364,False
19.0,79.0,2012-09-28,19162.5032902956,False
19.0,79.0,2012-10-05,19992.820350140333,False
19.0,79.0,2012-10-12,19023.279224663973,False
19.0,79.0,2012-10-19,18617.836201250553,False
19.0,79.0,2012-10-26,18459.13974738121,False
19.0,80.0,2012-09-07,23541.054515838623,True
19.0,80.0,2012-09-14,21808.490044116974,False
19.0,80.0,2012-09-21,20761.12038755417,False
19.0,80.0,2012-09-28,20834.327786445618,False
19.0,80.0,2012-10-05,23047.549554347992,False
19.0,80.0,2012-10-12,22125.35107946396,False
19.0,80.0,2012-10-19,20949.95872926712,False
19.0,80.0,2012-10-26,21016.21263742447,False
19.0,81.0,2012-09-07,23654.85497570038,True
19.0,81.0,2012-09-14,21561.592866897583,False
19.0,81.0,2012-09-21,21053.560347557068,False
19.0,81.0,2012-09-28,20912.91222667694,False
19.0,81.0,2012-10-05,22766.118941307068,False
19.0,81.0,2012-10-12,21348.212287902832,False
19.0,81.0,2012-10-19,20506.25594186783,False
19.0,81.0,2012-10-26,20269.66624355316,False
19.0,82.0,2012-09-07,23047.63029050827,True
19.0,82.0,2012-09-14,22144.163580417633,False
19.0,82.0,2012-09-21,22217.974501132965,False
19.0,82.0,2012-09-28,22375.84641265869,False
19.0,82.0,2012-10-05,24869.82966852188,False
19.0,82.0,2012-10-12,23253.859181404114,False
19.0,82.0,2012-10-19,24034.235554218292,False
19.0,82.0,2012-10-26,23845.303048610687,False
19.0,83.0,2012-09-07,4235.440400719643,True
19.0,83.0,2012-09-14,3277.9650408625603,False
19.0,83.0,2012-09-21,2919.9280413985252,False
19.0,83.0,2012-09-28,3112.5910145044327,False
19.0,83.0,2012-10-05,3606.739357173443,False
19.0,83.0,2012-10-12,3176.3932418227196,False
19.0,83.0,2012-10-19,2564.148683309555,False
19.0,83.0,2012-10-26,2532.076724231243,False
19.0,85.0,2012-09-07,4877.268459379673,True
19.0,85.0,2012-09-14,4148.527644872665,False
19.0,85.0,2012-09-21,3799.709243670106,False
19.0,85.0,2012-09-28,3779.5974326208234,False
19.0,85.0,2012-10-05,3395.309348873794,False
19.0,85.0,2012-10-12,3403.399898044765,False
19.0,85.0,2012-10-19,3530.182853102684,False
19.0,85.0,2012-10-26,3364.585086040199,False
19.0,87.0,2012-09-07,17854.36277627945,True
19.0,87.0,2012-09-14,17540.333052158356,False
19.0,87.0,2012-09-21,16963.634286880493,False
19.0,87.0,2012-09-28,18199.914872169495,False
19.0,87.0,2012-10-05,18991.76087999344,False
19.0,87.0,2012-10-12,17341.416991710663,False
19.0,87.0,2012-10-19,17533.484492778778,False
19.0,87.0,2012-10-26,17025.69727230072,False
19.0,90.0,2012-09-07,76185.98156738281,True
19.0,90.0,2012-09-14,67913.30817699432,False
19.0,90.0,2012-09-21,64908.480092048645,False
19.0,90.0,2012-09-28,66253.18843126297,False
19.0,90.0,2012-10-05,74909.65425109863,False
19.0,90.0,2012-10-12,69657.98125600815,False
19.0,90.0,2012-10-19,67844.52005529404,False
19.0,90.0,2012-10-26,68367.13142633438,False
19.0,91.0,2012-09-07,55325.164056658745,True
19.0,91.0,2012-09-14,49352.58286142349,False
19.0,91.0,2012-09-21,46692.656000852585,False
19.0,91.0,2012-09-28,47539.68553900719,False
19.0,91.0,2012-10-05,55293.090747356415,False
19.0,91.0,2012-10-12,51376.46133840084,False
19.0,91.0,2012-10-19,48658.69413101673,False
19.0,91.0,2012-10-26,47105.833734989166,False
19.0,92.0,2012-09-07,130573.46710157394,True
19.0,92.0,2012-09-14,113107.25606441498,False
19.0,92.0,2012-09-21,109167.91907167435,False
19.0,92.0,2012-09-28,110006.00430393219,False
19.0,92.0,2012-10-05,129523.277739048,False
19.0,92.0,2012-10-12,118614.44679117203,False
19.0,92.0,2012-10-19,114588.87538051605,False
19.0,92.0,2012-10-26,113617.66678667068,False
19.0,93.0,2012-09-07,43748.142473220825,True
19.0,93.0,2012-09-14,37954.69023561478,False
19.0,93.0,2012-09-21,34540.296355724335,False
19.0,93.0,2012-09-28,34163.95418024063,False
19.0,93.0,2012-10-05,41767.25590848923,False
19.0,93.0,2012-10-12,37865.72522354126,False
19.0,93.0,2012-10-19,34830.12287712097,False
19.0,93.0,2012-10-26,33530.80711746216,False
19.0,94.0,2012-09-07,34518.102308273315,True
19.0,94.0,2012-09-14,30273.862369060516,False
19.0,94.0,2012-09-21,29473.308631420135,False
19.0,94.0,2012-09-28,29242.241022109985,False
19.0,94.0,2012-10-05,32446.833980560303,False
19.0,94.0,2012-10-12,30481.143994808197,False
19.0,94.0,2012-10-19,30033.700170516968,False
19.0,94.0,2012-10-26,30424.55964899063,False
19.0,95.0,2012-09-07,100600.6643333435,True
19.0,95.0,2012-09-14,89254.27581977844,False
19.0,95.0,2012-09-21,86807.78515148163,False
19.0,95.0,2012-09-28,87795.44291305542,False
19.0,95.0,2012-10-05,94446.86958026886,False
19.0,95.0,2012-10-12,90535.79097557068,False
19.0,95.0,2012-10-19,85718.28975582123,False
19.0,95.0,2012-10-26,87505.26501560211,False
19.0,96.0,2012-09-07,18204.784898757935,True
19.0,96.0,2012-09-14,14725.112008094788,False
19.0,96.0,2012-09-21,14381.317428588867,False
19.0,96.0,2012-09-28,14493.177176475525,False
19.0,96.0,2012-10-05,14360.456627845764,False
19.0,96.0,2012-10-12,14665.177825927734,False
19.0,96.0,2012-10-19,13779.368055343628,False
19.0,96.0,2012-10-26,13680.79508304596,False
19.0,97.0,2012-09-07,23320.76836824417,True
19.0,97.0,2012-09-14,19063.561686754227,False
19.0,97.0,2012-09-21,17512.072478055954,False
19.0,97.0,2012-09-28,17323.243107795715,False
19.0,97.0,2012-10-05,20710.652512550354,False
19.0,97.0,2012-10-12,18243.307522296906,False
19.0,97.0,2012-10-19,16765.052963733673,False
19.0,97.0,2012-10-26,16469.21102809906,False
19.0,98.0,2012-09-07,12093.803890705109,True
19.0,98.0,2012-09-14,11093.067330360413,False
19.0,98.0,2012-09-21,10998.512872695923,False
19.0,98.0,2012-09-28,10912.913714051247,False
19.0,98.0,2012-10-05,12172.139844059944,False
19.0,98.0,2012-10-12,11926.25038921833,False
19.0,98.0,2012-10-19,11931.062935709953,False
19.0,98.0,2012-10-26,13400.710777878761,False
19.0,99.0,2012-09-07,23.19739258289337,True
19.0,99.0,2012-09-14,-106.10209548473358,False
19.0,99.0,2012-09-21,337.59907245635986,False
19.0,99.0,2012-10-05,-105.99006986618042,False
19.0,99.0,2012-10-12,-104.02893447875977,False
20.0,1.0,2012-09-07,31421.363081932068,True
20.0,1.0,2012-09-14,31785.328638076782,False
20.0,1.0,2012-09-21,30690.583592414856,False
20.0,1.0,2012-09-28,34132.70817947388,False
20.0,1.0,2012-10-05,39719.25646972656,False
20.0,1.0,2012-10-12,43695.74127674103,False
20.0,1.0,2012-10-19,48870.42915058136,False
20.0,1.0,2012-10-26,66882.23133468628,False
20.0,2.0,2012-09-07,80980.7401432991,True
20.0,2.0,2012-09-14,77673.03864812851,False
20.0,2.0,2012-09-21,75944.13263607025,False
20.0,2.0,2012-09-28,77661.20261144638,False
20.0,2.0,2012-10-05,80494.00563955307,False
20.0,2.0,2012-10-12,74446.46894550323,False
20.0,2.0,2012-10-19,75062.29522418976,False
20.0,2.0,2012-10-26,74217.37012243271,False
20.0,3.0,2012-09-07,17809.921798467636,True
20.0,3.0,2012-09-14,13629.663853883743,False
20.0,3.0,2012-09-21,11636.887595176697,False
20.0,3.0,2012-09-28,11302.96043586731,False
20.0,3.0,2012-10-05,11829.182629823685,False
20.0,3.0,2012-10-12,11043.54800271988,False
20.0,3.0,2012-10-19,11202.10526418686,False
20.0,3.0,2012-10-26,11072.137153863907,False
20.0,4.0,2012-09-07,54656.20062190294,True
20.0,4.0,2012-09-14,50923.56563746929,False
20.0,4.0,2012-09-21,49544.84666413069,False
20.0,4.0,2012-09-28,51729.938924610615,False
20.0,4.0,2012-10-05,55942.52905416489,False
20.0,4.0,2012-10-12,50704.70116609335,False
20.0,4.0,2012-10-19,49372.34469270706,False
20.0,4.0,2012-10-26,51110.94521391392,False
20.0,5.0,2012-09-07,25046.972854733467,True
20.0,5.0,2012-09-14,27155.50913733244,False
20.0,5.0,2012-09-21,26627.702613174915,False
20.0,5.0,2012-09-28,32409.82808458805,False
20.0,5.0,2012-10-05,38893.82809948921,False
20.0,5.0,2012-10-12,32271.4890717268,False
20.0,5.0,2012-10-19,37474.232207000256,False
20.0,5.0,2012-10-26,32748.614358901978,False
20.0,6.0,2012-09-07,5543.193064212799,True
20.0,6.0,2012-09-14,5780.213878631592,False
20.0,6.0,2012-09-21,4381.965446949005,False
20.0,6.0,2012-09-28,4616.4299223423,False
20.0,6.0,2012-10-05,5066.128985643387,False
20.0,6.0,2012-10-12,5028.947116851807,False
20.0,6.0,2012-10-19,6730.0404851436615,False
20.0,6.0,2012-10-26,5827.568968057632,False
20.0,7.0,2012-09-07,30908.511635005474,True
20.0,7.0,2012-09-14,30508.1740154922,False
20.0,7.0,2012-09-21,30560.507313400507,False
20.0,7.0,2012-09-28,33771.7082888782,False
20.0,7.0,2012-10-05,35831.47131988406,False
20.0,7.0,2012-10-12,37736.98036330938,False
20.0,7.0,2012-10-19,54611.00124320388,False
20.0,7.0,2012-10-26,51568.43316268921,False
20.0,8.0,2012-09-07,83557.08844041824,True
20.0,8.0,2012-09-14,80609.81453895569,False
20.0,8.0,2012-09-21,76972.01215028763,False
20.0,8.0,2012-09-28,85302.02751588821,False
20.0,8.0,2012-10-05,87296.73187351227,False
20.0,8.0,2012-10-12,81185.02990436554,False
20.0,8.0,2012-10-19,81032.58195209503,False
20.0,8.0,2012-10-26,82573.10814714432,False
20.0,9.0,2012-09-07,42895.46409845352,True
20.0,9.0,2012-09-14,40198.50664663315,False
20.0,9.0,2012-09-21,41569.210022330284,False
20.0,9.0,2012-09-28,55836.22094535828,False
20.0,9.0,2012-10-05,40338.67900300026,False
20.0,9.0,2012-10-12,38847.57104563713,False
20.0,9.0,2012-10-19,40494.72858929634,False
20.0,9.0,2012-10-26,42147.83177995682,False
20.0,10.0,2012-09-07,44184.811886787415,True
20.0,10.0,2012-09-14,42469.62858104706,False
20.0,10.0,2012-09-21,40165.404061317444,False
20.0,10.0,2012-09-28,43977.05252075195,False
20.0,10.0,2012-10-05,48543.04748058319,False
20.0,10.0,2012-10-12,47643.147208213806,False
20.0,10.0,2012-10-19,44465.57982826233,False
20.0,10.0,2012-10-26,48549.53522491455,False
20.0,11.0,2012-09-07,18758.42213487625,True
20.0,11.0,2012-09-14,17705.94385099411,False
20.0,11.0,2012-09-21,17707.885663986206,False
20.0,11.0,2012-09-28,19289.228835582733,False
20.0,11.0,2012-10-05,24258.179305553436,False
20.0,11.0,2012-10-12,20171.43736410141,False
20.0,11.0,2012-10-19,22571.479523658752,False
20.0,11.0,2012-10-26,21529.511468410492,False
20.0,12.0,2012-09-07,8783.200206041336,True
20.0,12.0,2012-09-14,8787.925849199295,False
20.0,12.0,2012-09-21,7992.239461421967,False
20.0,12.0,2012-09-28,8469.182640075684,False
20.0,12.0,2012-10-05,7932.3761830329895,False
20.0,12.0,2012-10-12,8178.754419803619,False
20.0,12.0,2012-10-19,7936.1599798202515,False
20.0,12.0,2012-10-26,7208.192044019699,False
20.0,13.0,2012-09-07,61149.30821466446,True
20.0,13.0,2012-09-14,58576.89954614639,False
20.0,13.0,2012-09-21,57406.59907531738,False
20.0,13.0,2012-09-28,60684.113941669464,False
20.0,13.0,2012-10-05,63809.516060352325,False
20.0,13.0,2012-10-12,57534.87800550461,False
20.0,13.0,2012-10-19,56372.78715991974,False
20.0,13.0,2012-10-26,56482.89016389847,False
